,Node 1,Node 2,OHL Length (km),Cable Length (km),Circuit Type,R (% on 100MVA),X (% on 100MVA),B (% on 100MVA),Winter Rating (MVA),Spring Rating (MVA),Summer Rating (MVA),Autumn Rating (MVA),Dataframe,Year,Status,Rating (MVA),OFTO,Station,OHL Length(km),Cable Length(km),Voltage (kV),Wind Farm,Interconnection Type,Rated DC Voltage (kV),Rated AC Voltage (kV), Rating (MVA),Site,Voltage Ratio (kV),Rating(MVA),Voltage(kV)
730,FAUG1N,LOCL1R,8.5,0.0,OHL,0.969,1.9295,0.425,255.0,247.0,237.0,247.0,shet_circuit_changes,2028.0,Removed,,,,,,,,,,,,,,,
731,FAUG4J,INGA4K,8.5,0.0,OHL,0.0109,0.1627,5.139,2780.0,2670.0,2480.0,2670.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
732,FAUG4K,INGA4J,8.5,0.0,OHL,0.0109,0.1627,5.139,2780.0,2670.0,2480.0,2670.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
733,FETT1-,GLDY1-,19.0,0.0,OHL,0.9488,4.2918,1.068,203.0,193.0,176.0,193.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
734,FETT4J,FETT4K,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2028.0,Change,,,,,,,,,,,,,,,
735,FETT4J,FETT4Q,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2028.0,Change,,,,,,,,,,,,,,,
736,FETT4K,FETT4R,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2028.0,Change,,,,,,,,,,,,,,,
737,FWIL1Q,INGA1J,34.9,0.0,OHL,3.9786,7.9223,1.745,255.0,247.0,237.0,247.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
738,FWIL1Q,LOCL1Q,34.9,0.0,OHL,3.9786,7.9223,1.745,255.0,247.0,237.0,247.0,shet_circuit_changes,2028.0,Removed,,,,,,,,,,,,,,,
739,FWIL1R,INGA1K,34.9,0.0,OHL,3.9786,7.9223,1.745,255.0,247.0,237.0,247.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
740,FWIL1R,LOCL1R,34.9,0.0,OHL,3.9786,7.9223,1.745,255.0,247.0,237.0,247.0,shet_circuit_changes,2028.0,Removed,,,,,,,,,,,,,,,
741,GILB1J,GILB1K,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
742,GILB1J,GILB1L,0.0,7.06,Cable,0.0419,0.5395,12.655,348.0,348.0,348.0,348.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
743,GILB1J,SLCK1-,0.0,7.5,Cable,0.375,1.5525,0.42,203.0,193.0,176.0,193.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
744,GILB1K,GILB1M,0.0,7.06,Cable,0.0419,0.5395,12.655,348.0,348.0,348.0,348.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
745,GILB1L,THUS1L,13.1,0.0,OHL,0.303,2.776,0.72,463.0,444.0,415.0,444.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
746,GILB1M,THUS1M,13.1,0.0,OHL,0.303,2.776,0.72,463.0,444.0,415.0,444.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
747,INGA1J,INGA1K,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
748,INGA1K,INGA1Q,2.4,0.0,OHL,0.1224,0.5376,0.125,203.0,193.0,176.0,193.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
749,INGA1Q,LOCL1Q,2.4,0.0,OHL,0.1224,0.5376,0.125,203.0,193.0,176.0,193.0,shet_circuit_changes,2028.0,Removed,,,,,,,,,,,,,,,
750,INGA4J,INGA4K,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
751,INRU1Q,PEHE1-,6.7,0.0,OHL,0.3469,1.5232,0.353,236.0,232.0,226.0,232.0,shet_circuit_changes,2028.0,Change,,,,,,,,,,,,,,,
752,INRU1Q,SALM1A,3.05,0.0,OHL,0.1555,0.6832,0.158,241.0,230.0,210.0,230.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
753,INRU1Q,SFER1L,6.1,0.0,OHL,0.3111,1.3664,0.317,241.0,230.0,210.0,230.0,shet_circuit_changes,2028.0,Removed,,,,,,,,,,,,,,,
754,INRU1R,PEHE1-,6.7,0.0,OHL,0.3469,1.5232,0.353,236.0,232.0,226.0,232.0,shet_circuit_changes,2028.0,Change,,,,,,,,,,,,,,,
755,INRU1R,SALM1B,3.05,0.0,OHL,0.1555,0.6832,0.158,241.0,230.0,210.0,230.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
756,INRU1R,SFER1M,6.1,0.0,OHL,0.3111,1.3664,0.317,241.0,230.0,210.0,230.0,shet_circuit_changes,2028.0,Removed,,,,,,,,,,,,,,,
757,KERG1J,KERG1K,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2028.0,Change,,,,,,,,,,,,,,,
758,KINM2A,KINM2C,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
759,KINM2A,PEHE2-,0.0,23.8,Cable,0.12,1.04,6.26,1090.0,1030.0,920.0,1030.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
760,KINM2B,PERS2Q,0.0,23.8,Cable,0.12,1.04,6.26,1090.0,1030.0,920.0,1030.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
761,KINM2C,KINM2B,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
762,KINT2J,TEAL2A,100.6,0.0,OHL,0.61,5.3597,22.1411,695.0,640.0,550.0,640.0,shet_circuit_changes,2028.0,Change,,,,,,,,,,,,,,,
763,KINT2K,TEAL2B,100.6,0.0,OHL,0.61,5.3597,22.1411,695.0,640.0,550.0,640.0,shet_circuit_changes,2028.0,Change,,,,,,,,,,,,,,,
764,KNOC2J,REJO2A,0.0,9.0,Cable,0.024,0.165,51.532,580.0,546.0,546.0,546.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
765,KNOC2K,REJO2B,0.0,9.0,Cable,0.024,0.165,51.532,580.0,546.0,546.0,546.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
766,KTDL1-,KTDL1A,5.0,0.0,OHL,0.455,1.08,0.27,111.0,103.0,89.0,103.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
767,KTDL1-,LOCB1J,31.5,0.0,OHL,3.2037,7.3343,1.555,126.0,117.0,101.0,117.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
768,KTDL1-,MYBS1Q,50.11,0.0,OHL,5.0961,11.6665,2.473,126.0,117.0,101.0,117.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
769,LOCB1J,MYBS1Q,81.61,0.0,OHL,8.2998,19.0008,4.028,126.0,117.0,101.0,117.0,shet_circuit_changes,2028.0,Removed,,,,,,,,,,,,,,,
770,PEHE2-,PERS2Q,47.6,0.0,OHL,0.24,2.08,12.52,1090.0,1030.0,920.0,1030.0,shet_circuit_changes,2028.0,Removed,,,,,,,,,,,,,,,
771,REJO2A,REJO2B,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
772,SALM1A,SALM1C,0.0,2.0,Cable,0.01,0.01,0,100.0,100.0,100.0,100.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
773,SALM1A,SFER1L,3.05,0.0,OHL,0.1555,0.6832,0.158,241.0,230.0,210.0,230.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
774,SALM1B,SALM1D,0.0,2.0,Cable,0.01,0.01,0,100.0,100.0,100.0,100.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
775,SALM1B,SFER1M,3.05,0.0,OHL,0.1555,0.6832,0.158,241.0,230.0,210.0,230.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
776,TEAL1-,TEAS1-,5.8,0.0,OHL,0.6612,1.3166,0.29,183.0,177.0,170.0,177.0,shet_circuit_changes,2028.0,Change,,,,,,,,,,,,,,,
777,THUS1J,THUS1L,0.0,3.03,Cable,0.018,0.2316,5.431,348.0,348.0,348.0,348.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
778,THUS1K,THUS1M,0.0,3.03,Cable,0.018,0.2316,5.431,348.0,348.0,348.0,348.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
779,YELL1-,YELL1M,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2028.0,Change,,,,,,,,,,,,,,,
780,YELL1-,YELL1N,0.0,2.5,Cable,0.0333,0.1915,4.135,250.0,250.0,250.0,250.0,shet_circuit_changes,2028.0,Addition,,,,,,,,,,,,,,,
781,ALCE4J,ALCE4K,0.0,1.0,Cable,0,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
782,ALCE4J,NEDE4J,27.35,0.0,OHL,0.0547,0.5278,16.09,2000.0,1920.0,1790.0,1920.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
783,ALCE4J,PEHE4J,2.69,0.0,OHL,0.0054,0.0519,1.583,2000.0,1920.0,1790.0,1920.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
784,ALCE4R,ALCE4S,0.0,1.0,Cable,0,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
785,ALCE4R,NEDE4K,27.35,0.0,OHL,0.0547,0.5278,16.09,2000.0,1920.0,1790.0,1920.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
786,ALCE4R,PEHE4K,2.69,0.0,OHL,0.0054,0.0519,1.583,2000.0,1920.0,1790.0,1920.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
787,ALYT2A,TEAL2K,16.2,0.0,OHL,0.0685,0.6615,4.505,1090.0,1030.0,925.0,1030.0,shet_circuit_changes,2031.0,Removed,,,,,,,,,,,,,,,
788,ALYT2B,TEAL2J,16.2,0.0,OHL,0.0685,0.6615,4.505,1090.0,1030.0,925.0,1030.0,shet_circuit_changes,2031.0,Removed,,,,,,,,,,,,,,,
789,ALYT4J,TEAL4K,16.2,0.0,OHL,0.035,0.3029,9.845,2000.0,1920.0,1790.0,1920.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
790,ALYT4K,TEAL4J,16.2,0.0,OHL,0.035,0.3029,9.845,2000.0,1920.0,1790.0,1920.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
791,ARNI1K,NPIC1-,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
792,BEAU1J,BEAU1T,0.0,0.22,Cable,0.01,0.0147,0.268,141.0,136.0,136.0,136.0,shet_circuit_changes,2031.0,Removed,,,,,,,,,,,,,,,
793,BEAU1K,BEAU1N,0.0,0.25,Cable,0.01,0.0167,0.305,141.0,136.0,136.0,136.0,shet_circuit_changes,2031.0,Removed,,,,,,,,,,,,,,,
794,BEAU1L,BEAU1P,0.0,1.74,Cable,0.0634,0.1599,2.062,152.0,140.0,140.0,140.0,shet_circuit_changes,2031.0,Removed,,,,,,,,,,,,,,,
795,BEAU1L,MOTA1R,29.67,0.0,OHL,3.0145,6.9027,1.469,132.0,123.0,106.0,123.0,shet_circuit_changes,2031.0,Removed,,,,,,,,,,,,,,,
796,BEAU1M,BEAU1Q,0.0,1.74,Cable,0.0634,0.1599,2.062,152.0,140.0,140.0,140.0,shet_circuit_changes,2031.0,Removed,,,,,,,,,,,,,,,
797,BEAU1M,MOTA1Q,29.67,0.0,OHL,3.0145,6.9027,1.469,132.0,123.0,106.0,123.0,shet_circuit_changes,2031.0,Removed,,,,,,,,,,,,,,,
798,BEAU1N,KNOC1J,17.1,0.0,OHL,1.5561,3.9843,0.855,132.0,123.0,106.0,123.0,shet_circuit_changes,2031.0,Removed,,,,,,,,,,,,,,,
799,BEAU1T,KNOC1J,17.1,0.0,OHL,1.5561,3.9843,0.855,132.0,123.0,106.0,123.0,shet_circuit_changes,2031.0,Removed,,,,,,,,,,,,,,,
800,BEAU2J,FASN2-,24.288,1.012,Composite,0.069,1.025,7.23,1910.0,1830.0,1710.0,1830.0,shet_circuit_changes,2031.0,Removed,,,,,,,,,,,,,,,
801,BEAU4-,BLHI4-,110.0,0.0,OHL,0.1265,1.9972,68.886,2780.0,2670.0,2480.0,2670.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
802,BEAU4-,BLHI4-,110.0,0.0,OHL,0.1265,1.9972,68.886,2780.0,2670.0,2480.0,2670.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
803,BEAU4-,FASN4-,24.288,1.012,Composite,0.0291,0.4594,15.844,2780.0,2670.0,2480.0,2670.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
804,BEAU4-,SHIN4J,62.0,0.0,OHL,0.12,1.21,36.5,1980.0,1900.0,1770.0,1900.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
805,BEAU4-,SHIN4K,62.0,0.0,OHL,0.121,1.21,36.5,1980.0,1900.0,1770.0,1900.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
806,BLHI4-,NEDE4J,60.37,0.0,OHL,0.0694,1.0961,37.806,2780.0,2670.0,2480.0,2670.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
807,BLHI4-,NEDE4K,60.37,0.0,OHL,0.0694,1.0961,37.806,2780.0,2670.0,2480.0,2670.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
808,BONB2J,BRCW2K,10.1,0.0,OHL,0.028,0.409,2.886,1910.0,1830.0,1710.0,1830.0,shet_circuit_changes,2031.0,Removed,,,,,,,,,,,,,,,
809,BONB4-,TUMM4-,69.911,2.989,Composite,0.094,1.396,44.078,2780.0,2670.0,2480.0,2670.0,shet_circuit_changes,2031.0,Change,,,,,,,,,,,,,,,
810,BONB4A,BRCW4B,10.1,0.0,OHL,0.0116,0.1834,6.325,2780.0,2670.0,2480.0,2670.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
811,BRCW2J,BRCW2K,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2031.0,Removed,,,,,,,,,,,,,,,
812,BRCW2J,KINA2K,59.8,0.0,OHL,0.1638,2.4224,17.089,1910.0,1830.0,1710.0,1830.0,shet_circuit_changes,2031.0,Removed,,,,,,,,,,,,,,,
813,BRCW4A,BRCW4B,0.0,1.0,Cable,0,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
814,BRCW4A,KINA4B,59.8,0.0,OHL,0.0688,1.0857,37.449,2780.0,2670.0,2480.0,2670.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
815,BREC1Q,FIDD1B,0.0,30.4,Cable,3.13,6.52,2.66,112.0,104.0,100.0,104.0,shet_circuit_changes,2031.0,Change,,,,,,,,,,,,,,,
816,BREC1R,DENS1Q,0.0,26.1,Cable,3.08,6.3,1.29,112.0,104.0,90.0,104.0,shet_circuit_changes,2031.0,Change,,,,,,,,,,,,,,,
817,BROR1Q,LOCB1K,22.113,0.007,Composite,2.2511,5.1536,1.096,126.0,117.0,101.0,117.0,shet_circuit_changes,2031.0,Removed,,,,,,,,,,,,,,,
818,BROR4A,BROR4B,0.0,1.0,Cable,0,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
819,BROR4A,DUBE4A,38.8,0.0,OHL,0.0446,0.7,24.3,2780.0,2670.0,2480.0,2670.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
820,BROR4A,LOCB4J,22.1,0.0,OHL,0.0254,0.4016,13.85,2780.0,2670.0,2480.0,2670.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
821,BROR4B,KTDL4-,9.4,0.0,OHL,0.0108,0.1708,5.891,2780.0,2670.0,2480.0,2670.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
822,BROR4B,LOCB4K,22.1,0.0,OHL,0.0254,0.4016,13.85,2780.0,2670.0,2480.0,2670.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
823,CYGN4-,NEDE4J,0.0,1.0,Cable,0,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
824,DENS1Q,TEAL1-,8.7,0.0,OHL,0.3393,1.9053,0.461,183.0,160.0,149.0,160.0,shet_circuit_changes,2031.0,Change,,,,,,,,,,,,,,,
825,DENS1R,TEAS1-,2.9,0.0,OHL,0.1131,0.635,0.154,183.0,160.0,149.0,160.0,shet_circuit_changes,2031.0,Change,,,,,,,,,,,,,,,
826,DUBE1Q,MYBS1R,20.8,0.0,OHL,2.12,4.86,1.03,126.0,117.0,101.0,117.0,shet_circuit_changes,2031.0,Removed,,,,,,,,,,,,,,,
827,DUBE4A,DUBE4B,0.0,1.0,Cable,0,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
828,DUBE4A,SPIT4-,24.7,0.0,OHL,0.028,0.45,15.5,2780.0,2670.0,2480.0,2670.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
829,DUBE4B,KTDL4-,29.42,0.0,OHL,0.0338,0.5346,18.437,2780.0,2670.0,2480.0,2670.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
830,DUBE4B,SPIT4-,24.7,0.0,OHL,0.028,0.45,15.5,2780.0,2670.0,2480.0,2670.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
831,EOLF40,TEAL4J,0.0,1.0,Cable,0,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
832,EOLF40,TEAL4K,0.0,1.0,Cable,0,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
833,FASN2-,FAUG2J,24.384,1.016,Composite,0.069,1.029,7.259,1910.0,1830.0,1710.0,1830.0,shet_circuit_changes,2031.0,Removed,,,,,,,,,,,,,,,
834,FASN4-,FAUG4K,25.4,0.0,OHL,0.0292,0.4612,15.906,2780.0,2670.0,2480.0,2670.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
835,FAUG2J,FAUG2K,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2031.0,Removed,,,,,,,,,,,,,,,
836,FAUG2K,TUMM2J,77.2,0.0,OHL,0.211,3.128,22.063,1910.0,1830.0,1710.0,1830.0,shet_circuit_changes,2031.0,Removed,,,,,,,,,,,,,,,
837,FAUG4K,KINA4A,80.2,0.0,OHL,0.0922,1.4561,50.2241,2780.0,2670.0,2480.0,2670.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
838,FETT4J,FETT4L,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
839,FETT4K,SSEO4-,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
840,FOYE2-,LKEM2-,0.0,10.5,Cable,0.0285,0.1919,60.12,580.0,546.0,546.0,546.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
841,GILB1J,HOME1-,3.5,0.0,OHL,0.175,0.7245,0.196,203.0,193.0,176.0,193.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
842,GLRB2-,TEAL2K,38.8,0.0,OHL,0.19,1.67,10.2,1090.0,1030.0,925.0,1030.0,shet_circuit_changes,2031.0,Removed,,,,,,,,,,,,,,,
843,GLRB4-,TEAL4J,0.0,38.8,Cable,0.085,0.7256,23.579,1590.0,1500.0,1340.0,1500.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
844,KINA2J,KINA2K,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2031.0,Removed,,,,,,,,,,,,,,,
845,KINA2J,TUMM2K,3.0,0.0,OHL,0.0082,0.1216,0.858,1910.0,1830.0,1710.0,1830.0,shet_circuit_changes,2031.0,Removed,,,,,,,,,,,,,,,
846,KINA4A,KINA4B,0.0,1.0,Cable,0,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
847,KINT2J,TEAL2A,100.6,0.0,OHL,0.61,5.3597,22.1411,695.0,640.0,550.0,640.0,shet_circuit_changes,2031.0,Removed,,,,,,,,,,,,,,,
848,KINT2K,TEAL2B,100.6,0.0,OHL,0.61,5.3597,22.1411,695.0,640.0,550.0,640.0,shet_circuit_changes,2031.0,Removed,,,,,,,,,,,,,,,
849,KINT4J,TEAL4K,100.0,0.0,OHL,0.208,1.91,59.347,2000.0,1920.0,1790.0,1920.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
850,KINT4K,ROTI4K,0.0,23.2,Cable,0.0464,0.4478,13.649,2000.0,1920.0,1790.0,1920.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
851,KINT4K,ROTI4K,0.0,23.2,Cable,0.0464,0.4478,13.649,2000.0,1920.0,1790.0,1920.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
852,KINT4K,TEAL4J,100.0,0.0,OHL,0.208,1.912,59.347,2000.0,1920.0,1790.0,1920.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
853,KTDL1-,LOCB1J,31.5,0.0,OHL,3.2037,7.3343,1.555,126.0,117.0,101.0,117.0,shet_circuit_changes,2031.0,Removed,,,,,,,,,,,,,,,
854,KTDL1-,MYBS1Q,50.11,0.0,OHL,5.0961,11.6665,2.473,126.0,117.0,101.0,117.0,shet_circuit_changes,2031.0,Removed,,,,,,,,,,,,,,,
855,LOCB1J,SHIN1-,12.19,0.0,OHL,1.2402,2.8392,0.602,126.0,117.0,101.0,117.0,shet_circuit_changes,2031.0,Removed,,,,,,,,,,,,,,,
856,LOCB1K,SHIN1-,12.18,0.0,OHL,1.2389,2.8365,0.604,126.0,117.0,101.0,117.0,shet_circuit_changes,2031.0,Removed,,,,,,,,,,,,,,,
857,LOCB4J,LOCB4K,0.0,1.0,Cable,0,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
858,LOCB4J,SHIN4J,12.0,0.0,OHL,0.0234,0.2337,7.06,1980.0,1900.0,1770.0,1900.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
859,LOCB4K,SHIN4K,12.0,0.0,OHL,0.0234,0.2337,7.06,1980.0,1900.0,1770.0,1900.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
860,MOTA1Q,SHIN1-,31.2,0.0,OHL,3.37,7.72,1.64,132.0,123.0,106.0,123.0,shet_circuit_changes,2031.0,Removed,,,,,,,,,,,,,,,
861,MOTA1R,SHIN1-,31.2,0.0,OHL,3.37,7.72,1.64,126.0,117.0,101.0,117.0,shet_circuit_changes,2031.0,Removed,,,,,,,,,,,,,,,
862,MYBS1Q,SPIT1J,3.99,0.0,OHL,0.3643,0.9289,0.198,126.0,117.0,101.0,117.0,shet_circuit_changes,2031.0,Removed,,,,,,,,,,,,,,,
863,MYBS1R,SPIT1J,3.99,0.0,OHL,0.3643,0.9289,0.198,126.0,117.0,101.0,117.0,shet_circuit_changes,2031.0,Removed,,,,,,,,,,,,,,,
864,NEDE4J,NEOF40,0.0,1.0,Cable,0,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
865,NEDE4J,PEHE4J,30.04,0.0,OHL,0.0601,0.5798,17.673,2000.0,1920.0,1790.0,1920.0,shet_circuit_changes,2031.0,Removed,,,,,,,,,,,,,,,
866,NEDE4J,PEHE4K,22.39,0.0,OHL,0.0257,0.4065,14.022,2780.0,2670.0,2480.0,2670.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
867,NEDE4J,WHRL4-,0.0,1.0,Cable,0,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
868,NEDE4K,NEOF40,0.0,1.0,Cable,0,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
869,NEDE4K,PEHE4J,22.39,0.0,OHL,0.0257,0.4065,14.022,2780.0,2670.0,2480.0,2670.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
870,NEDE4K,PEHE4K,30.04,0.0,OHL,0.0601,0.5798,17.673,2000.0,1920.0,1790.0,1920.0,shet_circuit_changes,2031.0,Removed,,,,,,,,,,,,,,,
871,PEHE4K,PEHE4L,0.0,1.0,Cable,0.01,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
872,SHIN4J,SHIN4K,0.0,1.0,Cable,0,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
873,TEAL1-,TEAS1-,5.8,0.0,OHL,0.2262,1.2703,0.307,183.0,160.0,149.0,160.0,shet_circuit_changes,2031.0,Change,,,,,,,,,,,,,,,
874,TEAL2A,TEAL2J,0.0,1.0,Cable,0,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2031.0,Removed,,,,,,,,,,,,,,,
875,TEAL2B,TEAL2K,0.0,1.0,Cable,0,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2031.0,Removed,,,,,,,,,,,,,,,
876,TEAL2J,TEAL2S,0.0,1.0,Cable,0.0002,0.1981,0.01,1090.0,1030.0,925.0,1030.0,shet_circuit_changes,2031.0,Removed,,,,,,,,,,,,,,,
877,TEAL2S,WFIB2-,38.8,0.0,OHL,0.19,1.67,10.2,1090.0,1030.0,925.0,1030.0,shet_circuit_changes,2031.0,Removed,,,,,,,,,,,,,,,
878,TEAL4J,TEAL4K,0.0,1.0,Cable,0,0.01,0,9999.0,9999.0,9999.0,9999.0,shet_circuit_changes,2031.0,Addition,,,,,,,,,,,,,,,
